Model Name;Page;Key;Parts No.;Parts Name;Destinations;Class;Quantity;Ship Unit;PMN No.
AccurioPress C4080;105;25;A8AK162701;Paper exit  Guide  /Lower;;D;1;1;
AccurioPress C4080;105;26;A8AW161911;Idling  Shaft  /2;;D;1;1;KOM230031E1
AccurioPress C4080;105;27;AC57R71900;Main Body Paper Exit Unit ASSY;;D;1;1;
AccurioPress C4080;105;28;AC57897000;Drive  Plate  /D;;D;1;1;KOM230031E1
AccurioPress C4080;105;a;V118033003;Screw;;V;;100;
AccurioPress C4080;105;b;V127030604;Screw;;V;;100;
AccurioPress C4080;105;c;V127030803;screw;;V;;100;
AccurioPress C4080;105;d;V127040603;Screw;;V;;100;
AccurioPress C4080;105;e;V145030803;screw;;V;;100;
AccurioPress C4080;105;f;V207030003;washer;;V;;100;
AccurioPress C4080;105;g;V217040003;E-ring;;V;;100;
AccurioPress C4080;105;h;V217060003;E-ring;;V;;100;
AccurioPress C4080;105;k;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;105;m;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;105;n;V234201450;Pin;;V;;100;
AccurioPress C4080;106;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;106;2;13QA40610;Gear Spacer;;C;4;1;
AccurioPress C4080;106;3;13QA10330;SHAFT SPACER;;C;1;1;KOM211131E0
AccurioPress C4080;106;4;65AA48360;Paper Holding Part /1;;C;9;1;
AccurioPress C4080;106;5;65AA48460;PAPER HOLDING PART 2;;C;18;1;
AccurioPress C4080;106;6;A00J617800;Ball Bearing;;A;6;1;
AccurioPress C4080;106;7;A03TM50000;Photoreflector;;I;1;1;
AccurioPress C4080;106;8;A03U892701;Positioning Cam;;C;2;5;
AccurioPress C4080;106;9;A03U893000;Slide Plate;;C;1;1;
AccurioPress C4080;106;10;A03U893101;Spacer /Rear;;C;1;5;
AccurioPress C4080;106;11;A03U893200;Stopper Spring;;C;1;5;
AccurioPress C4080;106;12;A03U893502;Regulating Cam;;C;1;1;
AccurioPress C4080;106;13;A03U909502;PAPER EXIT GEAR /5 40T;;C;1;1;
AccurioPress C4080;106;14;A1RF517300;bearing;;C;2;1;
AccurioPress C4080;106;15;A50U890102;Fixing Shaft /2;;D;1;1;
AccurioPress C4080;106;16;A50U890201;Fixing Shaft /6;;D;1;1;
AccurioPress C4080;106;17;A50U890300;Fixing Shaft /1;;D;1;1;
AccurioPress C4080;106;18;A50U890600;Regulating Shaft;;D;1;1;
AccurioPress C4080;106;19;A50U890700;Paper exit  Shaft;;D;1;1;
AccurioPress C4080;106;20;AC57890800;Paper Exit Decurler Roller;;A;1;1;
AccurioPress C4080;106;21;A50U891302;Paper exit  Plate  /Front;;D;1;1;
AccurioPress C4080;106;22;A50U891500;Support Side plate /Front;;D;1;5;
AccurioPress C4080;106;23;A50U891600;Support Side plate /Rear;;D;1;1;
AccurioPress C4080;106;24;A50U891900;Fixing Shaft /5;;D;1;1;
AccurioPress C4080;106;25;A50U892001;Paper exit  Plate  /Rear;;D;1;1;
AccurioPress C4080;106;26;A50U892101;Idling  Gear  /1 68T;;C;1;1;
AccurioPress C4080;106;27;A50U893201;Adjusting  Plate  /1;;D;1;1;
AccurioPress C4080;106;28;A50U894000;Plate /Rear;;D;1;5;
AccurioPress C4080;106;29;A50U899700;Paper exit Gear /3 23T;;B;1;1;
AccurioPress C4080;106;30;A50U899801;Paper exit Gear /2 29T;;C;1;1;
AccurioPress C4080;106;31;A85C895500;Positioning Roll;;D;1;1;
AccurioPress C4080;106;32;A85CM55500;Photo   Sensor;;C;1;1;
AccurioPress C4080;106;33;A9VE890400;Guide Plate /Upper;;D;1;1;
AccurioPress C4080;106;34;A9VE890900;Guide  Plate  /Lower;;D;1;1;
AccurioPress C4080;106;35;A9VE892800;Support  Plate  /A;;D;1;1;
AccurioPress C4080;106;36;A9VEN15200;Drive   Wiring   /3;;D;1;1;
AccurioPress C4080;106;a;V121030303;screw;;V;;100;
AccurioPress C4080;106;b;V127030604;Screw;;V;;100;
AccurioPress C4080;106;c;V127030803;screw;;V;;100;
AccurioPress C4080;106;d;V217040003;E-ring;;V;;100;
AccurioPress C4080;106;e;V217060003;E-ring;;V;;100;
AccurioPress C4080;106;f;V234200850;Pin;;V;;100;
AccurioPress C4080;106;g;V234201250;Pin;;V;;100;
AccurioPress C4080;106;h;V234201450;Pin;;V;;100;
AccurioPress C4080;106;k;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;106;m;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;106;n;V500010057;Locking Wire Saddle;;D;;5;
AccurioPress C4080;107;1;A5AWM15101;Cooling Fan;;B;2;1;
AccurioPress C4080;107;2;A65U186600;Cover  Part  /2;;D;1;1;
AccurioPress C4080;107;3;A85C898701;Connecting  Plate  /2;;D;2;1;
AccurioPress C4080;107;4;A85C898801;Connecting  Plate  /4;;D;2;1;
AccurioPress C4080;107;5;A85CN21600;Relay   Wiring   /6;;D;1;1;
AccurioPress C4080;107;6;A9VP906400;Cover  /Middle;;C;1;1;KOM251063E0
AccurioPress C4080;107;a;V118033503;Screw;;V;;100;
AccurioPress C4080;107;b;V125041001;Screw;;D;;100;
AccurioPress C4080;107;c;V126040603;Screw;;V;;100;
AccurioPress C4080;107;d;V127040803;Screw;;V;;100;
AccurioPress C4080;107;e;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;107;f;V570010046;Locking Edge Holder;;D;;5;
AccurioPress C4080;108;1;4470402401;Stopper;;D;1;5;
AccurioPress C4080;108;2;65AAR72700;Powering Block /1 Assy;;C;1;1;
AccurioPress C4080;108;3;A50UM51000;Photointerrupter;;C;1;1;
AccurioPress C4080;108;4;A85C897400;Sensor  Actuator  /1;;D;1;1;
AccurioPress C4080;108;5;A85C897900;Sensor  Cover  /1;;D;1;1;
AccurioPress C4080;108;6;AC57M40900;HV   Board   /3;;C;1;1;
AccurioPress C4080;108;7;AC57N21301;Relay Harness /3;;D;1;1;
AccurioPress C4080;108;8;AC57N21400;HV Harness /20;;D;1;1;
AccurioPress C4080;108;9;A85CN21700;Relay   Wiring   /7;;D;1;1;
AccurioPress C4080;108;10;AC57898500;Protection Cover /1;;D;1;1;
AccurioPress C4080;108;11;A8AK101503;Stay  /Middle;;D;1;1;
AccurioPress C4080;108;12;A8AK101700;Protection  Plate  /1;;D;1;1;
AccurioPress C4080;108;13;A8AK107100;Protection  Cover  /2;;D;1;1;
AccurioPress C4080;108;14;A8AW106900;Drive  Cover;;D;1;1;
AccurioPress C4080;108;15;AC57891400;Cover /Rear;;D;1;1;
AccurioPress C4080;108;16;A8AW162500;Lock  Guide;;D;1;5;
AccurioPress C4080;108;17;A8AW162600;Thermal insulation  Sheet  /1;;D;1;1;
AccurioPress C4080;108;18;A8AW941002;Processing  Label;;C;1;1;
AccurioPress C4080;108;19;A9VE942102;Caution  Label;;D;1;1;KOM221500E1
AccurioPress C4080;108;20;AC57895600;Protection Cover /2;;D;1;1;
AccurioPress C4080;108;21;AC57891700;Thermal insulation Sheet /4;;D;1;1;
AccurioPress C4080;108;22;A85C898302;Cover /Middle;;D;1;1;KOM250245E0
AccurioPress C4080;108;23;A85C898100;Sealing  Part  /1;;D;2;5;KOM230022E0
AccurioPress C4080;108;24;A85C898200;Sealing  Part  /2;;D;1;1;KOM230022E0
AccurioPress C4080;108;25;A85C896501;Connecting  Plate  /1;;D;2;1;KOM230022E0
AccurioPress C4080;108;26;A85C896601;Connecting  Plate  /3;;D;2;1;KOM230022E0
AccurioPress C4080;108;a;V127030603;Screw;;V;;100;
AccurioPress C4080;108;b;V127030604;Screw;;V;;100;
AccurioPress C4080;108;c;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;108;d;V570010046;Locking Edge Holder;;D;;5;
AccurioPress C4080;108;e;V125041001;Screw;;D;;100;
AccurioPress C4080;109;1;12QV40650;Spacer;;B;1;1;
AccurioPress C4080;109;2;65AAR74600;Powering Block /A Assy;;C;1;1;
AccurioPress C4080;109;3;A00J617900;Ball Bearing;;B;2;1;
AccurioPress C4080;109;4;A0G6739300;Operation Bushing /Front;;C;2;1;
AccurioPress C4080;109;5;A1RF508900;Transfer Powering Bearing;;B;1;1;
AccurioPress C4080;109;6;A1RF509000;Power supply  Block  /C;;D;1;1;
AccurioPress C4080;109;7;A1RF820000;Ball Bearing;;C;1;1;
AccurioPress C4080;109;8;A5AW510400;Transfer Powering Plate /Front;;D;1;1;
AccurioPress C4080;109;9;A85C895300;Insulating  Collar  /Front;;D;1;1;
AccurioPress C4080;109;10;A85C895400;Insulating  Collar  /Rear;;D;1;1;
AccurioPress C4080;109;11;A85C895800;Cover  Guide;;D;1;1;
AccurioPress C4080;109;12;A85C895900;Conveyance  Guide  /1;;D;1;1;
AccurioPress C4080;109;13;A85C896301;Thermal insulation  Sheet  /1;;D;1;1;
AccurioPress C4080;109;14;A85C896400;Thermal insulation  Sheet  /3;;D;1;1;
AccurioPress C4080;109;15;A85C896800;Fixing  Plate;;D;1;1;
AccurioPress C4080;109;16;A85C896900;Support  Shaft;;D;1;1;
AccurioPress C4080;109;17;A85C897201;Charging Roller Bushing /Fr;;B;1;1;
AccurioPress C4080;109;18;A85C897300;High voltage Powering Block /C;;D;1;1;
AccurioPress C4080;109;19;A85C897700;Insulating  Duct  /Middle;;D;1;1;
AccurioPress C4080;109;20;A85C897800;Conveyance  Guide  /2;;D;1;1;
AccurioPress C4080;109;21;AC57899000;Charging Roller /Up;;A;1;1;
AccurioPress C4080;109;22;A85C899100;Neutralizing  Roller  /Lower;;D;1;1;
AccurioPress C4080;109;23;A8AK103200;Power supply  Spring;;C;2;5;
AccurioPress C4080;109;24;A8AK103502;Conveyance  Guide  /1;;D;1;1;
AccurioPress C4080;109;25;A8AK103601;Conveyance  Guide  /2;;D;1;1;
AccurioPress C4080;109;26;A8AK103702;Mounting  Plate  /Front;;D;1;1;
AccurioPress C4080;109;27;A8AK104100;Drive  Gear  20T;;C;1;1;
AccurioPress C4080;109;28;A8AK108001;Holding  Plate;;D;1;1;
AccurioPress C4080;109;29;A8AK108100;Guide Block;;D;1;5;
AccurioPress C4080;109;30;A8AK108200;Guide  Shaft;;D;1;5;
AccurioPress C4080;109;31;A8AK108302;Positioning  Shaft;;D;1;1;
AccurioPress C4080;109;32;A8AK108400;Lock  Handle;;C;1;1;
AccurioPress C4080;109;33;A8AK108500;Lock  Spring;;D;1;5;
AccurioPress C4080;109;34;A8AK941302;Processing Label /1;;C;1;5;KOM242412E0
AccurioPress C4080;109;35;A8AKN10501;HV   Wiring   /2;;D;1;1;
AccurioPress C4080;109;36;A8AKR70511;Lower Roller Contact Assy;;C;1;1;
AccurioPress C4080;109;37;AC57896400;Neutralizing  Brush;;D;1;1;
AccurioPress C4080;109;38;A9VP893500;Guide Sheet;;D;4;5;KOM230198E1
AccurioPress C4080;109;a;V116041003;Screw;;V;;100;
AccurioPress C4080;109;b;V121030403;Screw;;V;;100;
AccurioPress C4080;109;c;V126030803;Screw;;V;;100;
AccurioPress C4080;109;d;V127030604;Screw;;V;;100;
AccurioPress C4080;109;e;V127030803;screw;;V;;100;
AccurioPress C4080;109;f;V149030803;Screw;;V;;100;
AccurioPress C4080;109;g;V153030604;screw;;V;;100;
AccurioPress C4080;109;h;V153030803;Screw;;V;;100;
AccurioPress C4080;109;k;V217030003;E-ring;;V;;100;
AccurioPress C4080;109;m;V217040003;E-ring;;V;;100;
AccurioPress C4080;109;n;V217060003;E-ring;;V;;100;
AccurioPress C4080;109;p;V234201450;Pin;;V;;100;
AccurioPress C4080;109;q;V211040080;washer;;V;;100;
AccurioPress C4080;110;1;ACVXM40H00;Noise Filter;;D;1;1;KOM221614E0
AccurioPress C4080;110;2;A00JM60300;Rocker switch;;C;1;1;
AccurioPress C4080;110;3;A07TM60100;Power source Relay;;C;2;1;
AccurioPress C4080;110;4;A4EUM60401;Breaker;;D;1;1;
AccurioPress C4080;110;5;A50U131503;Bottom plate;;D;1;1;
AccurioPress C4080;110;6;A50U131700;Mounting  Plate;;D;1;1;
AccurioPress C4080;110;7;A50U131800;Fixing  Plate  /D;;D;1;1;
AccurioPress C4080;110;8;A50U133700;Wiring  Guide  /Rear;;D;1;1;
AccurioPress C4080;110;9;A50U133800;Wiring  Guide  /Left Rear;;D;1;1;
AccurioPress C4080;110;10;A79J136000;Mounting  Plate;;D;1;5;
AccurioPress C4080;110;11;AC57R72900;Power Code ASSY;B,G2;D;1;1;
AccurioPress C4080;110;11;AC57R73000;Power Code ASSY;C,D1,E,F2,G1,H,I,K,J;D;1;1;KOM210386E0
AccurioPress C4080;110;11;AC57R74000;Power Code ASSY;D3;D;1;1;KOM201625E0
AccurioPress C4080;110;11;AC57R74222;Power Code ASSY;D1(Only INDIA);D;1;1;KOM251171E1
AccurioPress C4080;110;12;56AA97140;CORD LABEL;B,G2;D;1;1;
AccurioPress C4080;110;13;AC57133800;Protection  Plate;;D;1;1;KOM251709E0
AccurioPress C4080;110;14;AC57133900;Cushion;;D;2;5;KOM251709E0
AccurioPress C4080;110;a;V111042003;screw;;D;;100;
AccurioPress C4080;110;b;V116050803;Screw;;V;;100;
AccurioPress C4080;110;c;V127030604;Screw;;V;;100;
AccurioPress C4080;110;d;V127040603;Screw;;V;;100;
AccurioPress C4080;110;e;V158030803;Screw;;V;;100;
AccurioPress C4080;110;f;V500010081;Locking Wire Saddle;;D;;5;
AccurioPress C4080;110;g;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;110;h;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;110;k;V500010088;Reuse spacing clamp;;D;;1;
AccurioPress C4080;110;m;V570010059;Wing Edge Saddle;;D;;5;
AccurioPress C4080;110;n;V570010060;Wing Edge Saddle;;D;;5;
AccurioPress C4080;110;p;V500010085;Locking Wire Saddle;;D;;5;
AccurioPress C4080;111;1;A799M45300;Noise filter;C,D1,D3,E,F2,G1,H,I,K,J;D;1;1;KOM210386E0
AccurioPress C4080;111;2;AC57108100;Power supply Panel /F;;D;1;5;
AccurioPress C4080;111;3;AC57134100;Mounting Plate /2;C,D1,D3,E,F2,G1,H,I,K,J;D;1;1;KOM210386E0
AccurioPress C4080;111;4;AC57M46111;AC Drive Board /230V;;I;1;1;KOM241873E0
AccurioPress C4080;111;5;AC57N11400;AC Harness /2;;D;1;1;
AccurioPress C4080;111;6;AC57N11600;Fusing Relay Harness /2;;D;1;1;
AccurioPress C4080;111;7;V502010033;Circuit Board Spacer;;D;4;5;
AccurioPress C4080;111;8;V502010033;Circuit Board Spacer;C,D1,D3,E,F2,G1,H,I,K,J;D;5;5;KOM210386E0
AccurioPress C4080;111;a;V127030603;Screw;;V;;100;
AccurioPress C4080;111;b;V127030604;Screw;;V;;100;
AccurioPress C4080;111;c;V500010063;Oval Wide Clamp;;V;;1;
AccurioPress C4080;111;d;V500010072;Locking Wire Saddle;;V;;5;
AccurioPress C4080;111;e;V500010081;Locking Wire Saddle;C,D1,D3,E,F2,G1,H,I,K,J;D;;5;KOM210386E0
AccurioPress C4080;111;f;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;111;g;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;111;h;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;111;k;V570010038;bushing;;D;;1;
AccurioPress C4080;111;m;V570010057;Wing Edge Saddle;;D;;5;
AccurioPress C4080;111;n;V570010059;Wing Edge Saddle;;D;;5;
AccurioPress C4080;111;p;V570010060;Wing Edge Saddle;;D;;5;
AccurioPress C4080;111;q;V500020100;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;112;1;A9VEN11500;Main body   Wiring   /5;;D;1;1;
AccurioPress C4080;112;2;A50U104801;Connecting  Frame;;D;1;1;
AccurioPress C4080;112;3;A50U131002;Casing  /1;;D;1;1;
AccurioPress C4080;112;4;A50U131400;Ground  Plate  /1;;D;1;5;
AccurioPress C4080;112;5;A50U131900;Ground  Plate  /2;;D;1;5;
AccurioPress C4080;112;6;A50U133102;Support Plate /B;;D;1;1;KOM250053E0
AccurioPress C4080;112;7;A50UM40112;HV Board /1;;D;1;1;KOM241746E0
AccurioPress C4080;112;8;A50UN12900;Toner  Relay harness  /1;;D;1;1;
AccurioPress C4080;112;9;A50UN17400;Drive  Relay harness  /2;;D;1;1;
AccurioPress C4080;112;10;A50UN23200;HV  Wiring  /3;;D;1;1;
AccurioPress C4080;112;11;A50UN23300;HV  Wiring  /4;;D;1;1;
AccurioPress C4080;112;12;A50UN23400;HV  Wiring  /5;;D;1;1;
AccurioPress C4080;112;13;A50UN23500;HV  Wiring  /6;;D;1;1;
AccurioPress C4080;112;14;A50UN23600;HV  Wiring  /7;;D;1;1;
AccurioPress C4080;112;15;A50UN23700;HV  Wiring  /8;;D;1;1;
AccurioPress C4080;112;16;A50UN23800;HV  Wiring  /9;;D;1;1;
AccurioPress C4080;112;17;A50UN23900;HV  Wiring  /10;;D;1;1;
AccurioPress C4080;112;18;A50UN24100;HV  Wiring  /12;;D;1;1;
AccurioPress C4080;112;19;A50UN24200;HV  Wiring  /13;;D;1;1;
AccurioPress C4080;112;20;A50UN24300;HV  Wiring  /14;;D;2;1;
AccurioPress C4080;112;21;A9VE133000;Support Plate;;D;1;1;
AccurioPress C4080;112;22;AC57H03002;Printer Control Board ASSY;;I;1;1;KOM210385E7
AccurioPress C4080;112;22;AC57H03013;Printer Control Board ASSY;;I;1;1;KOM210385E7/KOM211686E1
AccurioPress C4080;112;22;AC57H83004;Printer Control Board ASSY;;I;1;1;KOM231445E0
AccurioPress C4080;112;a;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;112;b;V127030603;Screw;;V;;100;
AccurioPress C4080;112;c;V127030604;Screw;;V;;100;
AccurioPress C4080;112;d;V127040603;Screw;;V;;100;
AccurioPress C4080;112;e;V158030803;Screw;;V;;100;
AccurioPress C4080;112;f;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;112;g;V500010084;Locking Wire Saddle;;D;;5;
AccurioPress C4080;112;h;V500010085;Locking Wire Saddle;;D;;5;
AccurioPress C4080;112;k;V570010048;Saddle;;D;;1;
AccurioPress C4080;112;m;V570010058;Wing Edge Saddle;;D;;5;
AccurioPress C4080;112;n;V570010059;Wing Edge Saddle;;D;;5;
AccurioPress C4080;112;p;V570010060;Wing Edge Saddle;;D;;5;
AccurioPress C4080;113;1;AA2JM10500;Fan Motor;;C;1;1;
AccurioPress C4080;113;2;A1DU622200;Mounting  Screw;;D;2;1;KOM210783E0
AccurioPress C4080;113;3;A50U112901;Mounting  Tray;;D;1;1;
AccurioPress C4080;113;4;A50U131100;Hold  Casing  /2;;D;1;1;
AccurioPress C4080;113;5;A50U131200;Ground  Plate  /4;;D;1;1;
AccurioPress C4080;113;6;A50U131300;Ground  Plate  /3;;D;1;1;
AccurioPress C4080;113;7;A50U136700;Cover Part;;D;1;1;
AccurioPress C4080;113;8;A50U136800;Filter;;C;1;1;
AccurioPress C4080;113;9;A50UM40201;HV  Board  /2;;D;1;1;
AccurioPress C4080;113;10;A50UN15101;ADU  Relay harness  /2;;D;1;1;
AccurioPress C4080;113;11;A50UN24400;HV  Wiring  /15;;D;1;1;
AccurioPress C4080;113;12;A50UN24600;HV  Wiring  /16;;D;1;1;
AccurioPress C4080;113;13;A50UN24800;HV  Wiring  /17;;D;1;1;
AccurioPress C4080;113;14;A50UN25000;HV  Wiring  /18;;D;1;1;
AccurioPress C4080;113;15;A50UN25200;HV  Wiring  /19;;D;1;1;
AccurioPress C4080;113;16;A50UN25300;HV  Wiring  /G;;D;1;1;
AccurioPress C4080;113;17;A50UN25500;HV  Wiring  /S;;D;1;1;
AccurioPress C4080;113;18;A93EM10000;Fan motor;;C;1;1;
AccurioPress C4080;113;19;AC57120700;Mounting Plate;;D;1;1;
AccurioPress C4080;113;20;AC57132001;Mounting Plate;;D;1;1;
AccurioPress C4080;113;21;AC57132202;Cover;;D;1;1;KOM251667E0
AccurioPress C4080;113;22;AC57132500;Fixing Plate /1;;D;2;1;
AccurioPress C4080;113;23;AC57132800;Fixing Plate /4;;D;1;1;
AccurioPress C4080;113;24;AC57132900;Duct;;D;1;1;
AccurioPress C4080;113;25;AC57133400;Cover;;D;1;5;
AccurioPress C4080;113;26;AC57133500;Seal;;D;1;5;KOM211542E1
AccurioPress C4080;113;27;AC57M15000;Cooling  Fan;;C;1;1;
AccurioPress C4080;113;28;AC57V13015;Power Supply Assy (200-240V);;I;2;1;KOM241259E0
AccurioPress C4080;113;29;AC57133700;Cushion;;D;1;1;
AccurioPress C4080;113;a;V118033003;Screw;;V;;100;
AccurioPress C4080;113;b;V121033003;screw;;V;;100;
AccurioPress C4080;113;c;V127030603;Screw;;V;;100;
AccurioPress C4080;113;d;V127030604;Screw;;V;;100;
AccurioPress C4080;113;e;V146040804;Screw;;V;;100;
AccurioPress C4080;113;f;V158030803;Screw;;V;;100;
AccurioPress C4080;113;g;V500010084;Locking Wire Saddle;;D;;5;
AccurioPress C4080;113;h;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;113;k;V570010057;Wing Edge Saddle;;D;;5;
AccurioPress C4080;113;m;V570010058;Wing Edge Saddle;;D;;5;
AccurioPress C4080;113;n;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;113;p;V500010085;Locking Wire Saddle;;D;;5;
AccurioPress C4080;113;q;V500010063;Oval Wide Clamp;;V;;1;
AccurioPress C4080;114;1;55VA32480;MAGNET CATCH;;C;4;1;
